,id,timestamp,seq_number,ignition,ignition_filled,odometer_m,pos,fuel_%,prev_pos,current_lat,current_lon,prev_lat,prev_lon,current_loc,prev_loc,gps_distance
117,334459,2024-01-05 13:49:20,1,1,1,4193.049999999984,"(51.040526,6.637594)",51.0,"(51.049176,6.618237)",51.040526,6.637594,51.049176,6.618237,"(51.040526, 6.637594)","(51.049176, 6.618237)",1663.9872114620812
118,334459,2024-01-05 13:50:26,1,1,1,4194.699999999983,"(51.031876,6.656952)",51.0,"(51.040526,6.637594)",51.031876,6.656952,51.040526,6.637594,"(51.031876, 6.656952)","(51.040526, 6.637594)",1664.2498564862676
119,334459,2024-01-05 13:51:28,1,1,1,4196.349999999983,"(51.023226,6.676309)",50.0,"(51.031876,6.656952)",51.023226,6.676309,51.031876,6.656952,"(51.023226, 6.676309)","(51.031876, 6.656952)",1664.3980333378574
120,334459,2024-01-05 13:52:47,1,1,1,4197.999999999983,"(51.014576,6.695666)",50.0,"(51.023226,6.676309)",51.014576,6.695666,51.023226,6.676309,"(51.014576, 6.695666)","(51.023226, 6.676309)",1664.6034255222157
121,334459,2024-01-05 13:53:36,1,1,1,4199.649999999982,"(51.005926,6.715024)",50.0,"(51.014576,6.695666)",51.005926,6.715024,51.014576,6.695666,"(51.005926, 6.715024)","(51.014576, 6.695666)",1664.8660757487876
122,334459,2024-01-05 13:54:51,1,1,1,4201.299999999982,"(50.997276,6.734381)",50.0,"(51.005926,6.715024)",50.997276,6.734381,51.005926,6.715024,"(50.997276, 6.734381)","(51.005926, 6.715024)",1665.0141723029221
123,334459,2024-01-05 13:55:32,1,1,1,4202.949999999982,"(50.988626,6.753739)",49.0,"(50.997276,6.734381)",50.988626,6.753739,50.997276,6.734381,"(50.988626, 6.753739)","(50.997276, 6.734381)",1665.2768259197812
124,334459,2024-01-05 13:56:42,1,1,1,4204.599999999981,"(50.979976,6.773096)",49.0,"(50.988626,6.753739)",50.979976,6.773096,50.988626,6.753739,"(50.979976, 6.773096)","(50.988626, 6.753739)",1665.4248688802643
125,334459,2024-01-05 13:57:25,1,1,1,4206.249999999981,"(50.971326,6.792454)",49.0,"(50.979976,6.773096)",50.971326,6.792454,50.979976,6.773096,"(50.971326, 6.792454)","(50.979976, 6.773096)",1665.6875258204652
126,334459,2024-01-05 13:57:58,1,1,1,4207.8999999999805,"(50.962676,6.811811)",49.0,"(50.971326,6.792454)",50.962676,6.811811,50.971326,6.792454,"(50.962676, 6.811811)","(50.971326, 6.792454)",1665.835515138512
127,334459,2024-01-05 13:58:48,1,1,1,4209.54999999998,"(50.954026,6.831169)",48.0,"(50.962676,6.811811)",50.954026,6.831169,50.962676,6.811811,"(50.954026, 6.831169)","(50.962676, 6.811811)",1666.0981753404146
128,334459,2024-01-05 14:00:01,1,1,1,4211.19999999998,"(50.945376,6.850526)",48.0,"(50.954026,6.831169)",50.945376,6.850526,50.954026,6.831169,"(50.945376, 6.850526)","(50.954026, 6.831169)",1666.24611096476
129,334459,2024-01-05 14:01:01,1,1,1,4212.849999999979,"(50.936726,6.869884)",48.0,"(50.945376,6.850526)",50.936726,6.869884,50.945376,6.850526,"(50.936726, 6.869884)","(50.945376, 6.850526)",1666.5087743638946
130,334459,2024-01-05 14:01:52,1,1,1,4214.499999999979,"(50.928076,6.889241)",48.0,"(50.936726,6.869884)",50.928076,6.889241,50.936726,6.869884,"(50.928076, 6.889241)","(50.936726, 6.869884)",1666.6566562482337
131,334459,2024-01-05 14:03:07,1,1,1,4216.149999999979,"(50.919426,6.908599)",47.0,"(50.928076,6.889241)",50.919426,6.908599,50.928076,6.889241,"(50.919426, 6.908599)","(50.928076, 6.889241)",1666.919322780481
132,334459,2024-01-05 14:04:08,1,1,1,4217.799999999978,"(50.910776,6.927956)",47.0,"(50.919426,6.908599)",50.910776,6.927956,50.919426,6.908599,"(50.910776, 6.927956)","(50.919426, 6.908599)",1667.067150872138
133,334459,2024-01-05 14:05:01,1,1,1,4219.449999999978,"(50.902126,6.947313)",47.0,"(50.910776,6.927956)",50.902126,6.947313,50.910776,6.927956,"(50.902126, 6.947313)","(50.910776, 6.927956)",1667.272379151451
134,334459,2024-01-05 14:06:20,1,1,1,4221.099999999978,"(50.893476,6.966671)",47.0,"(50.902126,6.947313)",50.893476,6.966671,50.902126,6.947313,"(50.893476, 6.966671)","(50.902126, 6.947313)",1667.535050267131
135,334459,2024-01-05 14:06:58,1,1,1,4222.749999999977,"(50.884826,6.986028)",46.0,"(50.893476,6.966671)",50.884826,6.986028,50.893476,6.966671,"(50.884826, 6.986028)","(50.893476, 6.966671)",1667.6827975783417
136,334459,2024-01-05 14:07:28,1,1,1,4224.399999999977,"(50.876176,7.005386)",46.0,"(50.884826,6.986028)",50.876176,7.005386,50.884826,6.986028,"(50.876176, 7.005386)","(50.884826, 6.986028)",1667.945471668618
137,334459,2024-01-05 14:08:33,1,1,1,4226.0499999999765,"(50.867526,7.024743)",46.0,"(50.876176,7.005386)",50.867526,7.024743,50.876176,7.005386,"(50.867526, 7.024743)","(50.876176, 7.005386)",1668.093165063953
138,334459,2024-01-05 14:09:10,1,1,1,4227.699999999976,"(50.858876,7.044101)",46.0,"(50.867526,7.024743)",50.858876,7.044101,50.867526,7.024743,"(50.858876, 7.044101)","(50.867526, 7.024743)",1668.3558420654144
139,334459,2024-01-05 14:09:48,1,1,1,4229.349999999976,"(50.850226,7.063458)",45.0,"(50.858876,7.044101)",50.850226,7.063458,50.858876,7.044101,"(50.850226, 7.063458)","(50.858876, 7.044101)",1668.5034814996266
140,334459,2024-01-05 14:10:26,1,1,1,4230.999999999975,"(50.841576,7.082816)",45.0,"(50.850226,7.063458)",50.841576,7.082816,50.850226,7.063458,"(50.841576, 7.082816)","(50.850226, 7.063458)",1668.7661613488715
141,334459,2024-01-05 14:11:19,1,1,1,4232.649999999975,"(50.832926,7.102173)",45.0,"(50.841576,7.082816)",50.832926,7.102173,50.841576,7.082816,"(50.832926, 7.102173)","(50.841576, 7.082816)",1668.9137467685825
142,334459,2024-01-05 14:11:53,1,1,1,4234.299999999975,"(50.824276,7.121531)",45.0,"(50.832926,7.102173)",50.824276,7.121531,50.832926,7.102173,"(50.824276, 7.121531)","(50.832926, 7.102173)",1669.1764294039726
143,334459,2024-01-05 14:12:40,1,1,1,4235.949999999974,"(50.815626,7.140888)",44.0,"(50.824276,7.121531)",50.815626,7.140888,50.824276,7.121531,"(50.815626, 7.140888)","(50.824276, 7.121531)",1669.3239607600458
144,334459,2024-01-05 14:13:50,1,1,1,4237.599999999974,"(50.806976,7.160246)",44.0,"(50.815626,7.140888)",50.806976,7.160246,50.815626,7.140888,"(50.806976, 7.160246)","(50.815626, 7.140888)",1669.5866461192365
145,334459,2024-01-05 14:15:07,1,1,1,4239.249999999974,"(50.798326,7.179603)",44.0,"(50.806976,7.160246)",50.798326,7.179603,50.806976,7.160246,"(50.798326, 7.179603)","(50.806976, 7.160246)",1669.7341233632471
146,334459,2024-01-05 14:15:43,1,1,1,4240.899999999973,"(50.789676,7.19896)",44.0,"(50.798326,7.179603)",50.789676,7.19896,50.798326,7.179603,"(50.789676, 7.19896)","(50.798326, 7.179603)",1669.9391853585946
147,334459,2024-01-05 14:16:14,1,1,1,4242.549999999973,"(50.781026,7.218318)",43.0,"(50.789676,7.19896)",50.781026,7.218318,50.789676,7.19896,"(50.781026, 7.218318)","(50.789676, 7.19896)",1670.201874682305
148,334459,2024-01-05 14:16:56,1,1,1,4244.1999999999725,"(50.772376,7.237675)",43.0,"(50.781026,7.218318)",50.772376,7.237675,50.781026,7.218318,"(50.772376, 7.237675)","(50.781026, 7.218318)",1670.3492706664492
149,334459,2024-01-05 14:17:45,1,1,1,4245.849999999972,"(50.763726,7.257033)",43.0,"(50.772376,7.237675)",50.763726,7.257033,50.772376,7.237675,"(50.763726, 7.257033)","(50.772376, 7.237675)",1670.611962554037
150,334459,2024-01-05 14:19:05,1,1,1,4247.499999999972,"(50.755076,7.27639)",43.0,"(50.763726,7.257033)",50.755076,7.27639,50.763726,7.257033,"(50.755076, 7.27639)","(50.763726, 7.257033)",1670.7593043043446
151,334459,2024-01-05 14:20:08,1,1,1,4249.149999999971,"(50.746426,7.295748)",42.0,"(50.755076,7.27639)",50.746426,7.295748,50.755076,7.27639,"(50.746426, 7.295748)","(50.755076, 7.27639)",1671.021998693466
152,334459,2024-01-05 14:21:04,1,1,1,4250.799999999971,"(50.737776,7.315105)",42.0,"(50.746426,7.295748)",50.737776,7.315105,50.746426,7.295748,"(50.737776, 7.315105)","(50.746426, 7.295748)",1671.169286161514
153,334459,2024-01-05 14:21:47,1,1,1,4252.449999999971,"(50.729126,7.334463)",42.0,"(50.737776,7.315105)",50.729126,7.334463,50.737776,7.315105,"(50.729126, 7.334463)","(50.737776, 7.315105)",1671.4319829873552
154,334459,2024-01-05 14:22:39,1,1,1,4254.09999999997,"(50.720476,7.35382)",42.0,"(50.729126,7.334463)",50.720476,7.35382,50.729126,7.334463,"(50.720476, 7.35382)","(50.729126, 7.334463)",1671.5792161225966
155,334459,2024-01-05 14:23:30,1,1,1,4255.74999999997,"(50.711826,7.373178)",41.0,"(50.720476,7.35382)",50.711826,7.373178,50.720476,7.35382,"(50.711826, 7.373178)","(50.720476, 7.35382)",1671.8419153252873
156,334459,2024-01-05 14:24:32,1,1,1,4257.39999999997,"(50.703176,7.392535)",41.0,"(50.711826,7.373178)",50.703176,7.392535,50.711826,7.373178,"(50.703176, 7.392535)","(50.711826, 7.373178)",1671.9890940796513
157,334459,2024-01-05 14:25:37,1,1,1,4259.049999999969,"(50.694526,7.411893)",41.0,"(50.703176,7.392535)",50.694526,7.411893,50.703176,7.392535,"(50.694526, 7.411893)","(50.703176, 7.392535)",1672.2517955926141
158,334459,2024-01-05 14:26:34,1,1,1,4260.699999999969,"(50.685875,7.43125)",41.0,"(50.694526,7.411893)",50.685875,7.43125,50.694526,7.411893,"(50.685875, 7.43125)","(50.694526, 7.411893)",1672.462939610016
159,334459,2024-01-05 14:27:06,1,1,1,4262.3499999999685,"(50.677225,7.450607)",40.0,"(50.685875,7.43125)",50.677225,7.450607,50.685875,7.43125,"(50.677225, 7.450607)","(50.685875, 7.43125)",1672.6038369450828
160,334459,2024-01-05 14:27:38,1,1,1,4263.999999999968,"(50.668575,7.469965)",40.0,"(50.677225,7.450607)",50.668575,7.469965,50.677225,7.450607,"(50.668575, 7.469965)","(50.677225, 7.450607)",1672.8665418089606
161,334459,2024-01-05 14:28:13,1,1,1,4265.649999999968,"(50.659925,7.489322)",40.0,"(50.668575,7.469965)",50.659925,7.489322,50.668575,7.469965,"(50.659925, 7.489322)","(50.668575, 7.469965)",1673.01358439404
162,334459,2024-01-05 14:29:19,1,1,1,4267.299999999967,"(50.651275,7.50868)",40.0,"(50.659925,7.489322)",50.651275,7.50868,50.659925,7.489322,"(50.651275, 7.50868)","(50.659925, 7.489322)",1673.2762914146374
163,334459,2024-01-05 14:30:30,1,1,1,4268.949999999967,"(50.642625,7.528037)",39.0,"(50.651275,7.50868)",50.642625,7.528037,50.651275,7.50868,"(50.642625, 7.528037)","(50.651275, 7.50868)",1673.423279447589
164,334459,2024-01-05 14:31:43,1,1,1,4270.599999999967,"(50.633975,7.547395)",39.0,"(50.642625,7.528037)",50.633975,7.547395,50.642625,7.528037,"(50.633975, 7.547395)","(50.642625, 7.528037)",1673.685988559388
165,334459,2024-01-05 14:32:36,1,1,1,4272.249999999966,"(50.625325,7.566752)",39.0,"(50.633975,7.547395)",50.625325,7.566752,50.633975,7.547395,"(50.625325, 7.566752)","(50.633975, 7.547395)",1673.832921994623
166,334459,2024-01-05 14:33:38,1,1,1,4273.899999999966,"(50.616675,7.58611)",39.0,"(50.625325,7.566752)",50.616675,7.58611,50.625325,7.566752,"(50.616675, 7.58611)","(50.625325, 7.566752)",1674.0956331338678
167,334459,2024-01-05 14:34:19,1,1,1,4275.549999999966,"(50.608025,7.605467)",38.0,"(50.616675,7.58611)",50.608025,7.605467,50.616675,7.58611,"(50.608025, 7.605467)","(50.616675, 7.58611)",1674.2425119197817
168,334459,2024-01-05 14:35:33,1,1,1,4277.199999999965,"(50.599375,7.624825)",38.0,"(50.608025,7.605467)",50.599375,7.624825,50.608025,7.605467,"(50.599375, 7.624825)","(50.608025, 7.605467)",1674.5052250262597
169,334459,2024-01-05 14:36:25,1,1,1,4278.849999999965,"(50.590725,7.644182)",38.0,"(50.599375,7.624825)",50.590725,7.644182,50.599375,7.624825,"(50.590725, 7.644182)","(50.599375, 7.624825)",1674.6520491147855
170,334459,2024-01-05 14:37:05,1,1,1,4280.4999999999645,"(50.582075,7.66354)",38.0,"(50.590725,7.644182)",50.582075,7.66354,50.590725,7.644182,"(50.582075, 7.66354)","(50.590725, 7.644182)",1674.9147641251016
171,334459,2024-01-05 14:38:21,1,1,1,4282.149999999964,"(50.573425,7.682897)",37.0,"(50.582075,7.66354)",50.573425,7.682897,50.582075,7.66354,"(50.573425, 7.682897)","(50.582075, 7.66354)",1675.0615334678178
172,334459,2024-01-05 14:39:18,1,1,1,4283.799999999964,"(50.564775,7.702255)",37.0,"(50.573425,7.682897)",50.564775,7.702255,50.573425,7.682897,"(50.564775, 7.702255)","(50.573425, 7.682897)",1675.3242503192787
173,334459,2024-01-05 14:40:28,1,1,1,4285.449999999963,"(50.556125,7.721612)",37.0,"(50.564775,7.702255)",50.556125,7.721612,50.564775,7.702255,"(50.556125, 7.721612)","(50.564775, 7.702255)",1675.4709648691821
174,334459,2024-01-05 14:41:48,1,1,1,4287.099999999963,"(50.547475,7.740969)",37.0,"(50.556125,7.721612)",50.547475,7.740969,50.556125,7.721612,"(50.547475, 7.740969)","(50.556125, 7.721612)",1675.675660675484
175,334459,2024-01-05 14:42:22,1,1,1,4288.749999999963,"(50.538825,7.760327)",36.0,"(50.547475,7.740969)",50.538825,7.760327,50.547475,7.740969,"(50.538825, 7.760327)","(50.547475, 7.740969)",1675.9383801713886
176,334459,2024-01-05 14:43:10,1,1,1,4290.399999999962,"(50.530175,7.779684)",36.0,"(50.538825,7.760327)",50.530175,7.779684,50.538825,7.760327,"(50.530175, 7.779684)","(50.538825, 7.760327)",1676.0850124399603
177,334459,2024-01-05 14:44:12,1,1,1,4292.049999999962,"(50.521525,7.799042)",36.0,"(50.530175,7.779684)",50.521525,7.799042,50.530175,7.779684,"(50.521525, 7.799042)","(50.530175, 7.779684)",1676.347733618878
178,334459,2024-01-05 14:45:18,1,1,1,4293.699999999962,"(50.512875,7.818399)",36.0,"(50.521525,7.799042)",50.512875,7.818399,50.521525,7.799042,"(50.512875, 7.818399)","(50.521525, 7.799042)",1676.494310970763
179,334459,2024-01-05 14:46:38,1,1,1,4295.349999999961,"(50.504225,7.837757)",35.0,"(50.512875,7.818399)",50.504225,7.837757,50.512875,7.818399,"(50.504225, 7.837757)","(50.512875, 7.818399)",1676.7570337735417
180,334459,2024-01-05 14:47:36,1,1,1,4296.999999999961,"(50.495575,7.857114)",35.0,"(50.504225,7.837757)",50.495575,7.857114,50.504225,7.837757,"(50.495575, 7.857114)","(50.504225, 7.837757)",1676.9035561617338
181,334459,2024-01-05 14:48:08,1,1,1,4298.6499999999605,"(50.486925,7.876472)",35.0,"(50.495575,7.857114)",50.486925,7.876472,50.495575,7.857114,"(50.486925, 7.876472)","(50.495575, 7.857114)",1677.1662805235635
182,334459,2024-01-05 14:48:50,1,1,1,4300.29999999996,"(50.478275,7.895829)",35.0,"(50.486925,7.876472)",50.478275,7.895829,50.486925,7.876472,"(50.478275, 7.895829)","(50.486925, 7.876472)",1677.3127479017696
183,334459,2024-01-05 14:50:03,1,1,1,4301.94999999996,"(50.469625,7.915187)",34.0,"(50.478275,7.895829)",50.469625,7.915187,50.478275,7.895829,"(50.469625, 7.915187)","(50.478275, 7.895829)",1677.5754737592604
184,334459,2024-01-05 14:51:08,1,1,1,4303.599999999959,"(50.460975,7.934544)",34.0,"(50.469625,7.915187)",50.460975,7.934544,50.469625,7.915187,"(50.460975, 7.934544)","(50.469625, 7.915187)",1677.7218860780026
185,334459,2024-01-05 14:52:17,1,1,1,4305.249999999959,"(50.452325,7.953902)",34.0,"(50.460975,7.934544)",50.452325,7.953902,50.460975,7.934544,"(50.452325, 7.953902)","(50.460975, 7.934544)",1677.984613371294
186,334459,2024-01-05 14:53:31,1,1,1,4306.899999999959,"(50.443675,7.973259)",34.0,"(50.452325,7.953902)",50.443675,7.973259,50.452325,7.953902,"(50.443675, 7.973259)","(50.452325, 7.953902)",1678.1309705810963
187,334459,2024-01-05 14:54:24,1,1,1,4308.549999999958,"(50.435025,7.992616)",33.0,"(50.443675,7.973259)",50.435025,7.992616,50.443675,7.973259,"(50.435025, 7.992616)","(50.443675, 7.973259)",1678.3354926723089
188,334459,2024-01-05 14:55:37,1,1,1,4310.199999999958,"(50.426375,8.011974)",33.0,"(50.435025,7.992616)",50.426375,8.011974,50.435025,7.992616,"(50.426375, 8.011974)","(50.435025, 7.992616)",1678.598222000447
189,334459,2024-01-05 14:56:39,1,1,1,4311.849999999958,"(50.417725,8.031331)",33.0,"(50.426375,8.011974)",50.417725,8.031331,50.426375,8.011974,"(50.417725, 8.031331)","(50.426375, 8.011974)",1678.7444964587994
190,334459,2024-01-05 14:57:30,1,1,1,4313.499999999957,"(50.409075,8.050689)",33.0,"(50.417725,8.031331)",50.409075,8.050689,50.417725,8.031331,"(50.409075, 8.050689)","(50.417725, 8.031331)",1679.007227065675
191,334459,2024-01-05 14:58:04,1,1,1,4315.149999999957,"(50.400425,8.070046)",32.0,"(50.409075,8.050689)",50.400425,8.070046,50.409075,8.050689,"(50.400425, 8.070046)","(50.409075, 8.050689)",1679.1534462972306
192,334459,2024-01-05 14:58:54,1,1,1,4316.7999999999565,"(50.391775,8.089404)",32.0,"(50.400425,8.070046)",50.391775,8.089404,50.400425,8.070046,"(50.391775, 8.089404)","(50.400425, 8.070046)",1679.4161781194562
193,334459,2024-01-05 15:00:11,1,1,1,4318.449999999956,"(50.383125,8.108761)",32.0,"(50.391775,8.089404)",50.383125,8.108761,50.391775,8.089404,"(50.383125, 8.108761)","(50.391775, 8.089404)",1679.562342076509
194,334459,2024-01-05 15:01:01,1,1,1,4320.099999999956,"(50.374475,8.128119)",32.0,"(50.383125,8.108761)",50.374475,8.128119,50.383125,8.108761,"(50.374475, 8.128119)","(50.383125, 8.108761)",1679.8250750538748
195,334459,2024-01-05 15:02:02,1,1,1,4321.749999999955,"(50.365825,8.147476)",31.0,"(50.374475,8.128119)",50.365825,8.147476,50.374475,8.128119,"(50.365825, 8.147476)","(50.374475, 8.128119)",1679.9711836851825
196,334459,2024-01-05 15:02:47,1,1,1,4323.399999999955,"(50.357175,8.166834)",31.0,"(50.365825,8.147476)",50.357175,8.166834,50.365825,8.147476,"(50.357175, 8.166834)","(50.365825, 8.147476)",1680.2339177553608
197,334459,2024-01-05 15:03:32,1,1,1,4325.049999999955,"(50.348525,8.186191)",31.0,"(50.357175,8.166834)",50.348525,8.186191,50.357175,8.166834,"(50.348525, 8.186191)","(50.357175, 8.166834)",1680.379971015693
198,334459,2024-01-05 15:04:52,1,1,1,4326.699999999954,"(50.339875,8.205549)",31.0,"(50.348525,8.186191)",50.339875,8.205549,50.348525,8.186191,"(50.339875, 8.205549)","(50.348525, 8.186191)",1680.642706116002
199,334459,2024-01-05 15:06:12,1,1,1,4328.349999999954,"(50.331225,8.224906)",30.0,"(50.339875,8.205549)",50.331225,8.224906,50.339875,8.205549,"(50.331225, 8.224906)","(50.339875, 8.205549)",1680.7887039558848
200,334459,2024-01-05 15:07:04,1,1,1,4329.999999999954,"(50.322575,8.244263)",30.0,"(50.331225,8.224906)",50.322575,8.244263,50.331225,8.224906,"(50.322575, 8.244263)","(50.331225, 8.224906)",1680.9930499968839
201,334459,2024-01-05 15:07:55,1,1,1,4331.649999999953,"(50.313925,8.263621)",30.0,"(50.322575,8.244263)",50.313925,8.263621,50.322575,8.244263,"(50.313925, 8.263621)","(50.322575, 8.244263)",1681.2557865253057
202,334459,2024-01-05 15:08:36,1,1,1,4333.299999999953,"(50.305275,8.282978)",30.0,"(50.313925,8.263621)",50.305275,8.282978,50.313925,8.263621,"(50.305275, 8.282978)","(50.313925, 8.263621)",1681.4017011471915
203,334459,2024-01-05 15:09:28,1,1,1,4334.9499999999525,"(50.296624,8.302336)",29.0,"(50.305275,8.282978)",50.296624,8.302336,50.305275,8.282978,"(50.296624, 8.302336)","(50.305275, 8.282978)",1681.728096997268
204,334459,2024-01-05 15:10:13,1,1,1,4336.599999999952,"(50.287974,8.321693)",29.0,"(50.296624,8.302336)",50.287974,8.321693,50.296624,8.302336,"(50.287974, 8.321693)","(50.296624, 8.302336)",1681.8103212514961
205,334459,2024-01-05 15:11:07,1,1,1,4338.249999999952,"(50.279324,8.341051)",29.0,"(50.287974,8.321693)",50.279324,8.341051,50.287974,8.321693,"(50.279324, 8.341051)","(50.287974, 8.321693)",1682.0730594672498
206,334459,2024-01-05 15:11:51,1,1,1,4339.899999999951,"(50.270674,8.360408)",29.0,"(50.279324,8.341051)",50.270674,8.360408,50.279324,8.341051,"(50.270674, 8.360408)","(50.279324, 8.341051)",1682.218862961986
207,334459,2024-01-05 15:12:58,1,1,1,4341.549999999951,"(50.262024,8.379766)",28.0,"(50.270674,8.360408)",50.262024,8.379766,50.270674,8.360408,"(50.262024, 8.379766)","(50.270674, 8.360408)",1682.481601927933
208,334459,2024-01-05 15:13:29,1,1,1,4343.199999999951,"(50.253374,8.399123)",28.0,"(50.262024,8.379766)",50.253374,8.399123,50.262024,8.379766,"(50.253374, 8.399123)","(50.262024, 8.379766)",1682.6273497879063
209,334459,2024-01-05 15:14:07,1,1,1,4344.84999999995,"(50.244724,8.418481)",28.0,"(50.253374,8.399123)",50.244724,8.418481,50.253374,8.399123,"(50.244724, 8.418481)","(50.253374, 8.399123)",1682.8900894434914
210,334459,2024-01-05 15:15:18,1,1,1,4346.49999999995,"(50.236074,8.437838)",28.0,"(50.244724,8.418481)",50.236074,8.437838,50.244724,8.418481,"(50.236074, 8.437838)","(50.244724, 8.418481)",1683.0357816231208
211,334459,2024-01-05 15:15:51,1,1,1,4348.14999999995,"(50.227424,8.457196)",27.0,"(50.236074,8.437838)",50.227424,8.457196,50.236074,8.437838,"(50.227424, 8.457196)","(50.236074, 8.437838)",1683.298521905313
212,334459,2024-01-05 15:16:28,1,1,1,4349.799999999949,"(50.218774,8.476553)",27.0,"(50.227424,8.457196)",50.218774,8.476553,50.227424,8.457196,"(50.218774, 8.476553)","(50.227424, 8.457196)",1683.4441583551293
213,334459,2024-01-05 15:17:13,1,1,1,4351.449999999949,"(50.210124,8.49591)",27.0,"(50.218774,8.476553)",50.210124,8.49591,50.218774,8.476553,"(50.210124, 8.49591)","(50.218774, 8.476553)",1683.6483260247048
214,334459,2024-01-05 15:18:28,1,1,1,4353.0999999999485,"(50.201474,8.515268)",27.0,"(50.210124,8.49591)",50.201474,8.515268,50.210124,8.49591,"(50.201474, 8.515268)","(50.210124, 8.49591)",1683.91106713079
215,334459,2024-01-05 15:19:41,1,1,1,4354.749999999948,"(50.192824,8.534625)",26.0,"(50.201474,8.515268)",50.192824,8.534625,50.201474,8.515268,"(50.192824, 8.534625)","(50.201474, 8.515268)",1684.0566198992753
216,334459,2024-01-05 15:20:26,1,1,1,4356.399999999948,"(50.184174,8.553983)",26.0,"(50.192824,8.534625)",50.184174,8.553983,50.192824,8.534625,"(50.184174, 8.553983)","(50.192824, 8.534625)",1684.3193614781046
217,334459,2024-01-05 15:21:42,1,1,1,4358.049999999947,"(50.175524,8.57334)",26.0,"(50.184174,8.553983)",50.175524,8.57334,50.184174,8.553983,"(50.175524, 8.57334)","(50.184174, 8.553983)",1684.4648583982312
218,334459,2024-01-05 15:22:46,1,1,1,4359.699999999947,"(50.166874,8.592698)",26.0,"(50.175524,8.57334)",50.166874,8.592698,50.175524,8.57334,"(50.166874, 8.592698)","(50.175524, 8.57334)",1684.7276003881893
219,334459,2024-01-05 15:23:54,1,1,1,4361.349999999947,"(50.158224,8.612055)",25.0,"(50.166874,8.592698)",50.158224,8.612055,50.166874,8.592698,"(50.158224, 8.612055)","(50.166874, 8.592698)",1684.8730414133188
220,334459,2024-01-05 15:24:30,1,1,1,4362.999999999946,"(50.149574,8.631413)",25.0,"(50.158224,8.612055)",50.149574,8.631413,50.158224,8.612055,"(50.149574, 8.631413)","(50.158224, 8.612055)",1685.1357837524392
221,334459,2024-01-05 15:25:22,1,1,1,4364.649999999946,"(50.140924,8.65077)",25.0,"(50.149574,8.631413)",50.140924,8.65077,50.149574,8.631413,"(50.140924, 8.65077)","(50.149574, 8.631413)",1685.2811688359327
222,334459,2024-01-05 15:25:59,1,1,1,4366.299999999946,"(50.132274,8.670128)",25.0,"(50.140924,8.65077)",50.132274,8.670128,50.140924,8.65077,"(50.132274, 8.670128)","(50.140924, 8.65077)",1685.5439114608344
223,334459,2024-01-05 15:27:19,1,1,1,4367.949999999945,"(50.123624,8.689485)",24.0,"(50.132274,8.670128)",50.123624,8.689485,50.132274,8.670128,"(50.123624, 8.689485)","(50.132274, 8.670128)",1685.6892405556994
224,334459,2024-01-05 15:28:05,1,1,1,4369.599999999945,"(50.114974,8.708843)",24.0,"(50.123624,8.689485)",50.114974,8.708843,50.123624,8.689485,"(50.114974, 8.708843)","(50.123624, 8.689485)",1685.9519834072428
225,334459,2024-01-05 15:28:48,1,1,1,4371.2499999999445,"(50.106324,8.7282)",24.0,"(50.114974,8.708843)",50.106324,8.7282,50.114974,8.708843,"(50.106324, 8.7282)","(50.114974, 8.708843)",1686.0972564643662
226,334459,2024-01-05 15:28:48,2,0,0,4371.2499999999445,"(50.106324,8.7282)",24.0,"(50.106324,8.7282)",50.106324,8.7282,50.106324,8.7282,"(50.106324, 8.7282)","(50.106324, 8.7282)",0.0
227,334459,2024-01-06 13:00:00,1,1,1,4371.2499999999445,"(50.106324,8.7282)",24.0,"(50.106324,8.7282)",50.106324,8.7282,50.106324,8.7282,"(50.106324, 8.7282)","(50.106324, 8.7282)",0.0
228,334459,2024-01-06 13:00:41,1,1,1,4372.489999999944,"(50.112812,8.713682)",24.0,"(50.106324,8.7282)",50.112812,8.713682,50.106324,8.7282,"(50.112812, 8.713682)","(50.106324, 8.7282)",1264.6384873479885
229,334459,2024-01-06 13:01:51,1,1,1,4373.729999999944,"(50.119299,8.699164)",24.0,"(50.112812,8.713682)",50.119299,8.699164,50.112812,8.713682,"(50.119299, 8.699164)","(50.112812, 8.713682)",1264.4602622417046
230,334459,2024-01-06 13:02:27,1,1,1,4374.969999999944,"(50.125787,8.684646)",23.0,"(50.119299,8.699164)",50.125787,8.684646,50.119299,8.699164,"(50.125787, 8.684646)","(50.119299, 8.699164)",1264.4089849246905
231,334459,2024-01-06 13:03:17,1,1,1,4376.209999999944,"(50.132274,8.670128)",23.0,"(50.125787,8.684646)",50.132274,8.670128,50.125787,8.684646,"(50.132274, 8.670128)","(50.125787, 8.684646)",1264.2307362247566
232,334459,2024-01-06 13:04:43,1,1,1,4377.449999999943,"(50.138762,8.65561)",23.0,"(50.132274,8.670128)",50.138762,8.65561,50.132274,8.670128,"(50.138762, 8.65561)","(50.132274, 8.670128)",1264.17945894192
233,334459,2024-01-06 13:05:38,1,1,1,4378.689999999943,"(50.145249,8.641091)",23.0,"(50.138762,8.65561)",50.145249,8.641091,50.138762,8.65561,"(50.145249, 8.641091)","(50.138762, 8.65561)",1264.0598796396741
234,334459,2024-01-06 13:06:05,1,1,1,4379.929999999943,"(50.151737,8.626573)",22.0,"(50.145249,8.641091)",50.151737,8.626573,50.145249,8.641091,"(50.151737, 8.626573)","(50.145249, 8.641091)",1263.9499094358896
